FLAG,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_Mins,Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr.1,ERC20_uniq_rec_contract_addr,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_uniq_sent_token_name,ERC20_uniq_rec_token_name,ERC20_most_sent_token_type,ERC20_most_rec_token_type
1,907.4,3009.54,15380.42,7,3,0,3,7,0.5,1.5,0.868592,0.14,1.0,0.371714,0.0,0.0,2.602,2.60577571,0.0,0.00377571,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,2.73,6982.23,13969.9,2,2,0,2,1,17.014834,40.0,28.507417,17.014414,39.99958,28.506997,0.0,0.0,57.01399362,57.01483362,0.0,0.00084,1,666.0,0.0,0.0,0,1,0,1,666.0,666.0,666.0,0.0,0.0,0.0,0,1,No Token Usage,Others
0,13.13,505.98,1923350.42,3632,3707,0,7,3,0.05,19.480129,1.898441,0.391008,19.478869,1.937086,0.0,0.0,7035.496594,7037.521006,0.0,2.024412174,2,0.01,0.0,0.0,0,2,0,2,0.0,0.01,0.005,0.0,0.0,0.0,0,2,No Token Usage,Tronix
0,0.0,0.0,0.0,0,1,0,1,0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,23.33,0.33,70.65,3,2,0,2,3,16.796852,84.203148,50.5,0.6696,87.307012,33.666149,0.0,0.0,100.998446,101.0,0.0,0.001554,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,0.0,584.38,1,1,0,1,1,0.7112,0.7112,0.7112,0.7102,0.7102,0.7102,0.0,0.0,0.7102,0.7112,0.0,0.001,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,0.0,0.0,91.75,1,1,0,1,1,0.1,0.1,0.1,0.096956,0.096956,0.096956,0.0,0.0,0.09695578,0.1,0.0,0.00304422,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,6086.4,181.83,43150.27,7,3,0,1,6,0.001,2.015,0.718,0.0,2.0,0.880142,0.0,0.0,6.160991959,2.154,0.0,-4.006991959,3,161.6050141,161.5943248,0.0,1,2,0,2,0.010689,161.594325,80.802507,161.594325,161.594325,161.594325,1,2,Bancor,OmiseGO
1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,22.72,0.0,68.17,3,1,0,1,3,101.0,101.0,101.0,0.038425,55.443298,33.665988,0.0,0.0,100.9979647,101.0,0.0,0.002035312,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,34682.01,173410.03,0,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,90968.95,0.0,272906.85,3,1,0,1,3,0.261083,0.261083,0.261083,0.0025,0.221793,0.086412,0.0,0.0,0.25923537,0.26108337,0.0,0.001848,1,0.019666444,0.0,0.0,0,1,0,1,0.019666,0.019666,0.019666,0.0,0.0,0.0,0,1,No Token Usage,OmiseGO
0,0.0,1451.33,319292.6,0,220,1,9,0,0.0,12.057465,0.75735,0.0,0.0,0.0,0.0,0.0,0.0,166.6169122,0.0,166.6169122,2,1.55390903,0.0,0.0,0,2,0,2,0.347332,1.206577,0.776955,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
0,21.86,0.0,65.57,3,1,0,1,3,101.0,101.0,101.0,0.02216,55.895592,33.666149,0.0,0.0,100.998446,101.0,0.0,0.001554,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,0.0,299011.27,1,1,0,1,1,9.999528,9.999528,9.999528,9.999108,9.999108,9.999108,0.0,0.0,9.99910837,9.99952837,0.0,0.00042,5,898.6812582,0.0,0.0,0,5,0,5,0.0,696.878912,179.736252,0.0,0.0,0.0,0,5,No Token Usage,XENON
1,0.0,4241.57,13664.13,1,3,0,3,1,0.0,0.5,0.167333,0.501139,0.501139,0.501139,0.0,0.0,0.501139,0.502,0.0,0.000861,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,0.93,12723.98,152698.9,12,12,0,1,2,0.973167,19.366592,7.265951,0.972327,19.365752,7.265111,0.0,0.0,87.18133587,87.19141587,0.0,0.01008,1,624.384,0.0,0.0,0,1,0,1,624.384,624.384,624.384,0.0,0.0,0.0,0,1,No Token Usage,Others
0,21.56,0.0,64.67,3,1,0,1,3,101.0,101.0,101.0,0.547075,72.84258,33.666149,0.0,0.0,100.998446,101.0,0.0,0.001554,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,162.69,0.6,326.58,2,2,0,2,2,22.029804,78.970196,50.5,1.69951,99.299505,50.499508,0.0,0.0,100.9990158,101.0,0.0,0.000984218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,2167.21,283904.08,0,131,1,7,0,0.0,1.527182,1.223716,0.0,0.0,0.0,0.0,0.0,0.0,160.3068182,0.0,160.3068182,4,14.63078383,0.0,0.0,0,4,0,4,0.0,10.598334,3.657696,0.0,0.0,0.0,0,4,No Token Usage,OmiseGO
0,164.08,0.82,329.78,2,2,0,2,2,3.125175,97.874825,50.5,0.312924,100.68605,50.499487,0.0,0.0,100.9989738,101.0,0.0,0.001026218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,24.18,0.33,73.22,3,2,0,2,3,16.547867,84.452133,50.5,0.198657,53.739104,33.666149,0.0,0.0,100.998446,101.0,0.0,0.001554,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,0.0,53950.48,1,1,0,1,1,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,2,2.59e-08,2.59e-08,0.0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Trustcoin,Others
0,0.0,3781.52,60504.28,0,16,1,2,0,0.0,4.320452,2.021792,0.0,0.0,0.0,0.0,0.0,0.0,32.34866851,0.0,32.34866851,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,0.0,432.73,1,1,0,1,1,10.0,10.0,10.0,9.99938,9.99938,9.99938,0.0,0.0,9.99938,10.0,0.0,0.00062,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,238.7,353.47,4728.22,5,10,0,9,3,3e-05,4.7,1.037027,0.002,4.153374,2.073192,0.0,0.0,10.36596031,10.37026531,0.0,0.004305,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,32.18,0.0,64.37,2,1,0,1,2,101.0,101.0,101.0,47.99895,53.0,50.499475,0.0,0.0,100.99895,101.0,0.0,0.00105,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,3.14,784.01,379403.92,482,482,0,4,1,0.199942,9.176517,1.090077,0.199229,9.17579,1.089319,0.0,0.0,525.051584,525.4169456,0.0,0.365361549,2,10020.01,0.0,0.0,0,2,0,2,0.01,10020.0,5010.005,0.0,0.0,0.0,0,2,No Token Usage,CANDY
0,18151.95,29228.1,273204.15,7,5,0,5,4,0.3,18.0,7.284753,0.0,35.0,5.20281,0.0,0.0,36.41967252,36.42376702,0.0,0.004094496,10,2412.650887,1774.392455,0.0,1,7,0,7,0.0,1050.398163,344.664412,1.518951,1050.398163,591.464152,3,7,OmiseGO,XENON
0,158.38,0.63,318.03,2,2,0,2,2,29.368089,71.631911,50.5,20.0,80.999016,50.499508,0.0,0.0,100.9990158,101.0,0.0,0.000984218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,164.72,0.82,331.07,2,2,0,2,2,3.459925,97.540075,50.5,0.112035,100.886939,50.499487,0.0,0.0,100.9989738,101.0,0.0,0.001026218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,8700.31,200107.02,0,23,1,4,0,0.0,25.5,1.858881,0.0,0.0,0.0,0.0,0.0,0.0,42.75426157,0.0,42.75426157,1,0.242875106,0.0,0.0,0,1,0,1,0.242875,0.242875,0.242875,0.0,0.0,0.0,0,1,No Token Usage,DATAcoin
0,43950.63,12.77,263742.08,6,3,0,2,4,0.008,200.0,67.002667,0.0,96.99695,33.499492,0.0,0.0,200.9969501,201.008,0.0,0.011049893,8,3994.948814,15.14058582,0.0,1,7,0,7,0.0,2019.980596,570.706973,15.140586,15.140586,15.140586,1,7,OmiseGO,XENON
1,0.0,13081.36,26162.72,0,2,1,2,0,0.0,0.265,0.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.0,0.265,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,108.58,0.82,327.37,3,2,0,2,3,46.981604,54.018396,50.5,4.0,66.74957,33.666165,0.0,0.0,100.9984936,101.0,0.0,0.001506437,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
1,5236.28,888.42,18468.35,2,9,0,5,2,0.068,1.0,0.518224,0.517536,4.144047,2.330792,0.0,0.0,4.66158339,4.66401939,0.0,0.002436,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
1,6642.7,8139.76,213597.13,15,14,0,12,5,0.0,3.9156,0.951799,0.009804,2.45,0.888206,0.0,0.0,13.32308764,13.32518974,0.0,0.002102104,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,1928.8,1880.71,24737.77,6,7,0,3,5,4.0,12.0,7.535283,0.003797,36.76622,8.787314,0.0,0.0,52.72388256,52.74698289,0.0,0.023100332,1,600.0,0.0,0.0,0,1,0,1,600.0,600.0,600.0,0.0,0.0,0.0,0,1,No Token Usage,AICRYPTO
0,0.0,3263.35,283911.55,0,87,1,3,0,0.0,0.469651,0.225746,0.0,0.0,0.0,0.0,0.0,0.0,19.63990523,0.0,19.63990523,4,3.28758472,0.0,0.0,0,4,0,4,0.0,2.065038,0.821896,0.0,0.0,0.0,0,4,No Token Usage,DATAcoin
0,15.94,41758.89,292423.85,7,7,0,3,1,0.195,9.0,2.776734,0.194141,8.997346,2.774329,0.0,0.0,19.420303,19.43713538,0.0,0.01683238,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,21.39,0.0,64.17,3,1,0,1,3,101.0,101.0,101.0,3.72538,53.91641,33.666149,0.0,0.0,100.998446,101.0,0.0,0.001554,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,972.41,217.41,2597.05,2,3,0,2,2,0.19,28.782406,11.324135,0.180018,33.961962,17.07099,0.0,0.0,34.1419793,33.9724061,0.0,-0.169573198,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,22.27,0.0,66.82,3,1,0,1,3,101.0,101.0,101.0,5.0,80.018908,33.666149,0.0,0.0,100.998446,101.0,0.0,0.001554,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,157.46,0.0,314.92,2,1,0,1,2,101.0,101.0,101.0,1.0,99.999016,50.499508,0.0,0.0,100.9990158,101.0,0.0,0.000984218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,27681.45,11171.03,842599.05,26,11,0,6,15,0.09,34.94,16.564688,0.0,34.9,9.896423,0.0,0.0,257.307,182.2115661,0.0,-75.09543387,13,308440.3104,307097.3104,0.0,4,8,0,7,0.0,274230.0,34271.1456,1620.0,274231.0,76774.3276,3,7,StatusNetwork,Bancor
0,160.95,0.0,321.9,2,1,0,1,2,101.0,101.0,101.0,0.045,100.954016,50.499508,0.0,0.0,100.9990158,101.0,0.0,0.000984218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,19.12,0.0,57.37,3,1,0,1,3,101.0,101.0,101.0,0.3,74.18692,33.666149,0.0,0.0,100.998446,101.0,0.0,0.001554,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,827.85,1094.74,620747.58,45,533,0,4,21,0.00033,2.351341,0.464187,0.0,18.056249,5.488878,0.0,0.0,246.9995052,247.4119323,0.0,0.412427132,19,54521.55532,0.303048689,0.0,2,14,0,17,0.0,33019.0,3207.150313,0.0,0.303049,0.151524,2,17,OmiseGO,CANDY
0,81.09,4424.01,170869.53,34,38,0,3,1,0.027,0.129,0.099483,0.026336,0.503675,0.110522,0.0,0.0,3.75776253,3.78035418,0.0,0.02259165,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,164.78,0.21,329.98,2,2,0,2,2,26.66629,74.33371,50.5,0.75,100.248974,50.499487,0.0,0.0,100.9989738,101.0,0.0,0.001026218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,18.27,41291.34,413096.08,10,10,0,3,2,0.525616,15.0,6.060958,0.524979,14.999341,6.060405,0.0,0.0,60.60404774,60.60957934,0.0,0.005531597,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,11.23,5379.47,21562.82,4,4,0,2,4,0.499,1.2,0.94975,0.498496,1.199559,0.949289,0.0,0.0,3.797155901,3.799,0.0,0.001844099,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,15.02,0.0,45.05,3,1,0,1,3,101.0,101.0,101.0,4.609104,86.389342,33.666149,0.0,0.0,100.998446,101.0,0.0,0.001554,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,13.65,15830.35,1,10,0,9,1,0.004491,1.345111,0.507121,5.070349,5.070349,5.070349,0.0,0.0,5.07034868,5.07120968,0.0,0.000861,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,2655.16,24298.36,485163.38,18,18,0,8,17,0.009076,1999.999202,202.807401,0.00083,1999.998761,202.806904,0.0,0.0,3650.52427,3650.533223,0.0,0.008952892,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,6618.76,52950.08,0,8,1,2,0,0.0,8.2188,4.3825,0.0,0.0,0.0,0.0,0.0,0.0,35.06,0.0,35.06,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,15.93,5162.19,1257613.95,201,243,0,4,3,1.1066,1000.0,501.096592,1.105726,3066.380363,605.802673,0.0,0.0,121766.3372,121766.4719,0.0,0.134700847,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,1905.57,226763.42,0,119,1,3,0,0.0,0.889347,0.37914,0.0,0.0,0.0,0.0,0.0,0.0,45.11765527,0.0,45.11765527,2,1.071183785,0.0,0.0,0,2,0,2,0.261524,0.80966,0.535592,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
0,13213.27,20483.29,101089.68,3,3,0,1,1,6.276547,12.67,8.972182,6.266547,12.669572,8.968566,0.0,0.0,26.90569942,26.91654725,0.0,0.01084783,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,1.24,0.07,3.87,3,2,0,2,3,963.86285,1037.13715,1000.5,0.02,1057.567022,666.999528,0.0,0.0,2000.998585,2001.0,0.0,0.001414909,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,17984.96,8615.56,1002958.12,39,35,0,21,23,0.015,3.6,0.868292,0.0,4.0,0.777924,0.0,0.0,30.33902517,30.39021847,0.0,0.051193299,46,183007.45,104299.9434,0.0,12,23,0,21,0.0,90992.0,6535.980357,0.0,45000.0,5794.441298,10,21,Others,Others
0,1.62,0.42,5.68,3,2,0,2,3,815.109414,1185.890586,1000.5,0.002521,1577.749773,666.999528,0.0,0.0,2000.998585,2001.0,0.0,0.001414909,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,6.34,314381.83,628776.33,2,2,0,2,2,1.529538,9.4,5.464769,1.527946,9.398053,5.462999,0.0,0.0,10.9259988,10.929538,0.0,0.003539202,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.37,0.0,0.0,0,1,0,1,13.37,13.37,13.37,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,162.62,0.5,326.25,2,2,0,2,2,17.478715,83.521285,50.5,0.1,100.899016,50.499508,0.0,0.0,100.9990158,101.0,0.0,0.000984218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,3.77,51421.98,257128.77,5,5,0,5,1,0.0526,0.514,0.27712,0.048,0.516444,0.275765,0.0,0.0,1.37882569,1.3856,0.0,0.00677431,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,553.39,1660.18,0,3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,1.12,0.07,3.52,3,2,0,2,3,963.849305,1037.150695,1000.5,1.0,1066.058994,666.999528,0.0,0.0,2000.998585,2001.0,0.0,0.001414909,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,0.0,1.55,1,1,0,1,1,0.202113,0.202113,0.202113,0.201641,0.201641,0.201641,0.0,0.0,0.201640924,0.20211256,0.0,0.000471636,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,14218.1,412324.93,0,29,0,1,0,9.99,40.0,23.724138,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,688.0,21,4598776.195,0.0,0.0,0,17,0,21,0.0,4590000.0,218989.3426,0.0,0.0,0.0,0,21,No Token Usage,Livepeer Token
0,0.0,3470.08,229025.48,0,66,1,4,0,0.0,1.003677,0.893878,0.0,0.0,0.0,0.0,0.0,0.0,58.99594939,0.0,58.99594939,3,6.933541604,0.0,0.0,0,3,0,3,0.953266,5.0,2.311181,0.0,0.0,0.0,0,3,No Token Usage,BOX Token
0,16.97,0.0,67.88,4,1,0,1,4,101.0,101.0,101.0,2.0,89.65204,25.249475,0.0,0.0,100.9979,101.0,0.0,0.0021,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,39340.24,9441.54,273807.62,6,4,0,4,5,0.199849,0.42,0.275376,0.0025,0.467205,0.183013,0.0,0.0,1.098080501,1.101503501,0.0,0.003423,1,0.031637045,0.0,0.0,0,1,0,1,0.031637,0.031637,0.031637,0.0,0.0,0.0,0,1,No Token Usage,OmiseGO
1,0.0,2891.04,8673.13,0,3,0,3,0,0.775401,50.0,18.591737,0.0,0.0,0.0,0.0,0.0,0.0,55.77521247,0.0,55.77521247,1,6.66e-16,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,No Token Usage,Others
0,2.91,161.76,329.33,2,2,0,2,1,2.467749,3.0,2.733875,2.467264,2.999427,2.733345,0.0,0.0,5.466690926,5.46774903,0.0,0.001058104,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,159.63,0.54,320.9,2,3,0,3,2,0.178903,99.978992,33.666667,0.998974,100.0,50.499487,0.0,0.0,100.9989738,101.0,0.0,0.001026218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,5423.43,157279.52,0,29,1,5,0,0.0,91.6254,19.86889,0.0,0.0,0.0,0.0,0.0,0.0,576.1978118,0.0,576.1978118,2,601.8078311,0.0,0.0,0,2,0,2,1.807831,600.0,300.903916,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
0,2.88,42674.99,128033.62,3,3,0,2,1,1.0,1.0,1.0,0.999382,0.999532,0.999469,0.0,0.0,2.998406928,3.0,0.0,0.001593072,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,4841.83,970.14,13564.22,2,4,0,3,2,0.5,1.38805,0.875013,0.17,3.328328,1.749164,0.0,0.0,3.49832837,3.50005037,0.0,0.001722,1,13.37,0.0,0.0,0,1,0,1,13.37,13.37,13.37,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,15.0,9732.68,126719.85,13,13,0,7,1,0.894505,16.0504,7.410372,0.892747,16.048642,7.408293,0.0,0.0,96.30781408,96.33483876,0.0,0.02702468,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,14.55,0.0,58.2,4,1,0,1,3,101.0,101.0,101.0,2.0,38.0,25.249475,0.0,0.0,100.9979,101.0,0.0,0.0021,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,4.37,5238.78,31454.52,5,6,0,1,5,6.6856,42.0148,28.387295,6.685128,59.438369,34.064295,0.0,0.0,170.321475,170.3237689,0.0,0.002293866,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,1466.55,3114.5,1190033.47,529,133,0,39,261,0.000713,199.79,12.942812,0.0,299.0,3.258579,0.0,0.0,1723.7881,1721.394023,0.0,-2.394077475,248,11697957.95,11556233.16,0.0,39,49,0,55,0.0,3000000.0,82964.24075,0.0,9030200.0,108002.179,36,54,Aeternity,Others
0,165.55,0.82,332.73,2,2,0,2,2,4.211495,96.788505,50.5,0.004465,100.994509,50.499487,0.0,0.0,100.9989738,101.0,0.0,0.001026218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,35.6,0.0,106.8,3,1,0,1,3,101.0,101.0,101.0,0.049313,97.222285,33.666163,0.0,0.0,100.998488,101.0,0.0,0.001512,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,0.0,2253.25,1,1,0,1,1,12.123629,12.123629,12.123629,12.123009,12.123009,12.123009,0.0,0.0,12.12300879,12.12362879,0.0,0.00062,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,31553.72,6795.01,424257.28,10,16,0,10,4,0.0001,12.740509,1.668032,0.0,19.338331,2.865441,0.0,0.0,28.65441012,26.68851867,0.0,-1.96589145,14,41292.57962,30000.0,0.0,1,9,0,11,0.0,20000.0,3441.048302,1.0,29999.0,15000.0,1,11,StatusNetwork,StatusNetwork
0,22.99,1.38,71.73,3,2,0,2,3,17.07066,83.92934,50.5,0.03951,55.361365,33.666149,0.0,0.0,100.998446,101.0,0.0,0.001554,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,10548.62,116034.77,0,11,1,6,0,0.0,16.874694,5.241467,0.0,0.0,0.0,0.0,0.0,0.0,57.65614122,0.0,57.65614122,2,6.606344016,0.0,0.0,0,2,0,2,1.606344,5.0,3.303172,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
0,0.0,0.0,2.6,1,1,0,1,1,3.15,3.15,3.15,3.149528,3.149528,3.149528,0.0,0.0,3.149528364,3.15,0.0,0.000471636,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,13430.7,16340.08,940588.23,53,14,0,13,20,0.09,11.40347,5.325508,0.0,10.0,1.085525,0.0,0.0,57.53280983,74.5571056,0.0,17.02429577,149,67776.17189,14364.16324,0.0,5,36,0,46,0.0,16888.0,498.354205,0.0,2500.0,1104.935634,9,45,BAT,EOS
